,Total,Utility_Gas,BottledTankLPGas,Electricity,Fuel,Coal,Wood,Solar,Other,state,county
2427,49700.0,28518.0,3840.0,14009.0,225.0,26.0,2491.0,15.0,380.0,30,063
2428,7961.0,2811.0,1580.0,2237.0,67.0,17.0,1117.0,13.0,103.0,30,067
2429,2079.0,1188.0,438.0,356.0,26.0,0.0,66.0,0.0,3.0,30,073
2430,16698.0,2765.0,1575.0,12193.0,0.0,0.0,44.0,0.0,88.0,13,009
2431,37905.0,10738.0,3215.0,23129.0,86.0,82.0,526.0,0.0,15.0,13,015
2432,7391.0,319.0,277.0,6617.0,0.0,0.0,74.0,0.0,2.0,13,019
2433,6763.0,43.0,382.0,6203.0,0.0,0.0,67.0,0.0,0.0,13,025
2434,27967.0,1389.0,893.0,25318.0,21.0,1.0,196.0,0.0,11.0,13,031
2435,1726.0,90.0,192.0,1432.0,3.0,0.0,3.0,0.0,4.0,13,037
2436,4042.0,97.0,141.0,3732.0,0.0,0.0,56.0,0.0,7.0,13,043
2437,3826.0,211.0,122.0,3445.0,3.0,0.0,39.0,0.0,0.0,13,049
2438,9106.0,2365.0,1255.0,5234.0,20.0,9.0,171.0,7.0,10.0,13,055
2439,1313.0,79.0,81.0,1149.0,0.0,0.0,0.0,0.0,0.0,13,061
2440,2387.0,143.0,67.0,2167.0,4.0,0.0,2.0,0.0,0.0,13,065
2441,15865.0,1152.0,497.0,13869.0,49.0,0.0,19.0,0.0,43.0,13,071
2442,53104.0,23884.0,3076.0,25051.0,90.0,0.0,550.0,0.0,269.0,13,077
2443,6155.0,345.0,1506.0,3976.0,69.0,0.0,149.0,0.0,108.0,13,083
2444,9684.0,760.0,256.0,8456.0,11.0,0.0,56.0,0.0,0.0,13,087
2445,4979.0,455.0,668.0,3810.0,0.0,0.0,46.0,0.0,0.0,13,093
2446,4196.0,467.0,165.0,3533.0,7.0,0.0,20.0,0.0,0.0,13,099
2447,21828.0,1319.0,461.0,19844.0,0.0,0.0,96.0,0.0,7.0,13,103
2448,4006.0,330.0,119.0,3481.0,24.0,0.0,24.0,0.0,6.0,13,109
2449,36192.0,13792.0,2248.0,19564.0,131.0,0.0,284.0,21.0,77.0,13,115
2450,8425.0,1371.0,1049.0,5424.0,76.0,0.0,424.0,0.0,0.0,13,119
2451,1118.0,137.0,216.0,712.0,0.0,0.0,21.0,0.0,0.0,13,125
2452,9116.0,703.0,610.0,7617.0,26.0,0.0,124.0,0.0,5.0,13,131
2453,15258.0,1775.0,2481.0,10450.0,40.0,0.0,434.0,0.0,0.0,13,137
2454,3072.0,367.0,1014.0,1604.0,0.0,0.0,14.0,0.0,13.0,13,141
2455,42755.0,3418.0,975.0,37810.0,8.0,71.0,20.0,9.0,9.0,13,185
2456,8238.0,2136.0,694.0,5206.0,2.0,0.0,145.0,0.0,11.0,13,189
2457,10622.0,1007.0,1008.0,7682.0,29.0,0.0,847.0,0.0,2.0,13,195
2458,2339.0,155.0,115.0,1959.0,14.0,0.0,21.0,0.0,0.0,13,201
2459,10177.0,1882.0,1656.0,6311.0,68.0,0.0,121.0,0.0,4.0,13,207
2460,14520.0,598.0,1148.0,12212.0,29.0,0.0,272.0,0.0,181.0,13,213
2461,13773.0,4068.0,560.0,9027.0,0.0,0.0,75.0,14.0,0.0,13,219
2462,10215.0,2444.0,627.0,7037.0,0.0,0.0,70.0,0.0,0.0,13,225
2463,7178.0,277.0,192.0,6553.0,20.0,0.0,39.0,4.0,7.0,13,229
2464,3803.0,468.0,172.0,2938.0,0.0,0.0,161.0,6.0,0.0,13,235
2465,7022.0,337.0,2077.0,3964.0,53.0,0.0,552.0,0.0,20.0,13,241
2466,72526.0,27271.0,1415.0,42748.0,169.0,7.0,253.0,10.0,102.0,13,245
2467,4939.0,352.0,299.0,4140.0,63.0,0.0,53.0,0.0,0.0,13,251
2468,9977.0,2264.0,1544.0,5666.0,0.0,0.0,401.0,0.0,63.0,13,257
2469,2891.0,258.0,643.0,1873.0,12.0,16.0,87.0,0.0,2.0,13,263
2470,8345.0,502.0,514.0,7213.0,0.0,0.0,64.0,0.0,0.0,13,267
2471,3355.0,520.0,313.0,2474.0,3.0,0.0,45.0,0.0,0.0,13,273
2472,9792.0,618.0,373.0,8620.0,0.0,0.0,92.0,0.0,0.0,13,279
2473,24982.0,4861.0,2043.0,17623.0,23.0,0.0,299.0,0.0,4.0,13,285
2474,3080.0,210.0,518.0,2223.0,2.0,0.0,67.0,0.0,44.0,13,289
2475,26306.0,4054.0,2221.0,19076.0,66.0,0.0,643.0,0.0,81.0,13,295
2476,2261.0,396.0,482.0,1328.0,7.0,0.0,34.0,0.0,10.0,13,301
2477,10479.0,653.0,250.0,9459.0,0.0,0.0,35.0,0.0,14.0,13,305
2478,11727.0,154.0,2791.0,8075.0,21.0,0.0,566.0,0.0,57.0,13,311
2479,4115.0,1280.0,690.0,1945.0,8.0,0.0,163.0,0.0,29.0,13,317
2480,23841.0,6824.0,763.0,15967.0,0.0,0.0,232.0,0.0,31.0,48,203
2481,76724.0,21378.0,4762.0,50115.0,21.0,0.0,188.0,27.0,169.0,48,209
2482,243878.0,15063.0,8768.0,216983.0,66.0,0.0,94.0,353.0,124.0,48,215
2483,23215.0,1392.0,1278.0,20151.0,6.0,0.0,167.0,14.0,107.0,48,221
2484,11354.0,5457.0,424.0,5420.0,5.0,0.0,26.0,0.0,0.0,48,227
2485,7074.0,4374.0,173.0,2485.0,0.0,0.0,26.0,0.0,0.0,48,233
2486,4924.0,1158.0,412.0,3304.0,0.0,0.0,12.0,0.0,33.0,48,239
2487,94012.0,36687.0,751.0,55796.0,19.0,55.0,173.0,32.0,49.0,48,245
2488,58270.0,6907.0,2446.0,48387.0,0.0,6.0,228.0,0.0,113.0,48,251
2489,62.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,48,301
2490,2199.0,910.0,252.0,1024.0,0.0,0.0,0.0,0.0,6.0,48,305
2491,229.0,12.0,10.0,207.0,0.0,0.0,0.0,0.0,0.0,48,311
2492,1722.0,682.0,172.0,857.0,0.0,0.0,0.0,0.0,11.0,48,317
2493,16647.0,1116.0,400.0,14890.0,0.0,0.0,41.0,0.0,52.0,48,323
2494,57917.0,26848.0,984.0,29571.0,12.0,0.0,164.0,0.0,64.0,48,329
2495,2419.0,1205.0,173.0,1029.0,0.0,0.0,5.0,0.0,7.0,48,335
2496,6659.0,4053.0,68.0,2317.0,0.0,0.0,20.0,0.0,0.0,48,341
2497,23765.0,5796.0,915.0,16618.0,22.0,0.0,284.0,5.0,19.0,48,347
2498,5516.0,2336.0,271.0,2837.0,0.0,0.0,52.0,0.0,20.0,48,353
2499,646.0,332.0,69.0,233.0,5.0,0.0,6.0,0.0,1.0,48,359
2500,8662.0,1806.0,735.0,5949.0,13.0,0.0,95.0,0.0,28.0,48,365
2501,4868.0,1739.0,325.0,2730.0,44.0,0.0,3.0,0.0,18.0,48,371
2502,2580.0,490.0,150.0,1388.0,542.0,0.0,6.0,0.0,4.0,48,377
2503,1117.0,416.0,79.0,622.0,0.0,0.0,0.0,0.0,0.0,48,383
2504,3772.0,1984.0,220.0,1478.0,0.0,17.0,61.0,0.0,0.0,48,389
2505,6749.0,1754.0,928.0,3958.0,0.0,0.0,109.0,0.0,0.0,48,395
2506,18056.0,4986.0,1321.0,11310.0,0.0,0.0,309.0,23.0,31.0,48,401
2507,10143.0,416.0,1748.0,7429.0,60.0,0.0,385.0,0.0,22.0,48,407
2508,1036.0,370.0,111.0,519.0,0.0,16.0,7.0,0.0,13.0,48,413
2509,9486.0,1908.0,562.0,6715.0,48.0,0.0,205.0,0.0,0.0,48,419
2510,16388.0,2994.0,470.0,12642.0,0.0,0.0,35.0,12.0,194.0,48,465
2511,22515.0,2241.0,1354.0,18671.0,0.0,0.0,52.0,0.0,0.0,48,471
2512,13321.0,2174.0,2225.0,8668.0,13.0,0.0,85.0,0.0,31.0,48,477
2513,2060.0,1106.0,103.0,771.0,0.0,0.0,19.0,0.0,61.0,48,483
2514,5882.0,654.0,170.0,5023.0,0.0,0.0,16.0,0.0,0.0,48,489
2515,2618.0,1486.0,2.0,1074.0,0.0,0.0,56.0,0.0,0.0,48,495
2516,2601.0,922.0,92.0,1547.0,0.0,0.0,0.0,0.0,6.0,48,501
2517,3674.0,290.0,208.0,3052.0,0.0,0.0,21.0,0.0,3.0,48,507
2518,4615.0,562.0,1320.0,2712.0,0.0,0.0,12.0,0.0,0.0,28,065
2519,24855.0,7531.0,2196.0,14489.0,39.0,0.0,366.0,0.0,67.0,28,067
2520,18585.0,5447.0,2170.0,10536.0,0.0,0.0,336.0,0.0,0.0,28,071
2521,29718.0,6635.0,2174.0,20335.0,9.0,0.0,376.0,0.0,0.0,28,075
2522,5019.0,427.0,946.0,3412.0,10.0,0.0,194.0,4.0,15.0,28,077
2523,31866.0,11366.0,2057.0,18109.0,0.0,0.0,189.0,0.0,72.0,28,081
2524,9901.0,6323.0,707.0,2844.0,8.0,0.0,0.0,0.0,2.0,28,083
2525,22457.0,7803.0,1626.0,12799.0,19.0,0.0,47.0,52.0,15.0,28,087
2526,40179.0,19937.0,3185.0,16865.0,0.0,0.0,142.0,0.0,14.0,28,089
2527,13311.0,2868.0,4110.0,5960.0,0.0,0.0,306.0,0.0,48.0,28,093
2528,13482.0,2881.0,2075.0,8259.0,0.0,0.0,256.0,0.0,0.0,28,095
2529,10495.0,1550.0,2347.0,6217.0,7.0,0.0,302.0,0.0,9.0,28,099
2530,4015.0,998.0,972.0,1918.0,12.0,0.0,101.0,0.0,14.0,28,103
2531,18849.0,5072.0,2108.0,11370.0,60.0,0.0,187.0,0.0,23.0,28,105
2532,21321.0,1219.0,1428.0,18294.0,31.0,0.0,132.0,0.0,75.0,28,109
2533,4597.0,217.0,415.0,3852.0,11.0,0.0,92.0,0.0,0.0,28,111
2534,10823.0,4127.0,959.0,5351.0,2.0,0.0,233.0,0.0,20.0,28,115
2535,9255.0,4037.0,935.0,4069.0,19.0,0.0,125.0,0.0,0.0,28,117
2536,56640.0,24540.0,5123.0,26444.0,23.0,0.0,347.0,0.0,5.0,28,121
2537,10228.0,2550.0,1807.0,5750.0,30.0,0.0,71.0,0.0,0.0,28,123
2538,9647.0,1816.0,1947.0,5626.0,32.0,0.0,219.0,0.0,0.0,28,127
2539,6304.0,641.0,579.0,5035.0,0.0,0.0,36.0,0.0,13.0,28,131
2540,8345.0,4943.0,778.0,2518.0,3.0,0.0,8.0,8.0,27.0,28,133
2541,10553.0,1504.0,3127.0,5519.0,0.0,0.0,379.0,0.0,24.0,28,137
2542,7842.0,3998.0,661.0,2848.0,50.0,0.0,240.0,0.0,10.0,28,139
2543,3964.0,1300.0,215.0,2437.0,0.0,12.0,0.0,0.0,0.0,28,143
2544,9849.0,4717.0,863.0,4140.0,26.0,0.0,89.0,0.0,0.0,28,145
2545,18107.0,4003.0,2667.0,11184.0,40.0,0.0,108.0,34.0,0.0,28,149
2546,17882.0,9482.0,1201.0,7040.0,10.0,0.0,34.0,0.0,66.0,28,151
2547,3699.0,1068.0,865.0,1683.0,0.0,0.0,77.0,0.0,0.0,28,155
2548,3345.0,290.0,634.0,2340.0,0.0,0.0,73.0,0.0,0.0,28,157
2549,5111.0,784.0,1822.0,2337.0,0.0,0.0,159.0,0.0,1.0,28,161
2550,8577.0,2896.0,1617.0,3190.0,682.0,0.0,188.0,0.0,4.0,28,163
2551,1546.0,50.0,554.0,175.0,0.0,0.0,680.0,10.0,77.0,35,003
2552,23641.0,10063.0,1013.0,12017.0,39.0,0.0,337.0,0.0,153.0,35,005
2553,8408.0,4165.0,1252.0,867.0,0.0,11.0,1887.0,3.0,223.0,35,006
2554,5946.0,3448.0,926.0,711.0,10.0,0.0,767.0,18.0,61.0,35,007
2555,18620.0,7618.0,550.0,9696.0,0.0,0.0,280.0,3.0,362.0,35,009
2556,554.0,256.0,24.0,178.0,0.0,0.0,18.0,0.0,78.0,35,011
2557,79421.0,48303.0,5453.0,23169.0,135.0,0.0,1450.0,264.0,341.0,35,013
2558,21548.0,9901.0,1174.0,10184.0,0.0,0.0,148.0,13.0,11.0,35,015
2559,11496.0,3952.0,1304.0,4809.0,0.0,29.0,1131.0,34.0,237.0,35,017
2560,1345.0,196.0,605.0,295.0,0.0,0.0,231.0,0.0,18.0,35,019
2561,176.0,8.0,92.0,27.0,1.0,4.0,33.0,0.0,11.0,35,021
2562,1742.0,491.0,198.0,928.0,0.0,0.0,110.0,0.0,15.0,35,023
2563,22868.0,10126.0,887.0,11329.0,49.0,0.0,309.0,27.0,115.0,35,025
2564,8478.0,5343.0,768.0,1019.0,38.0,0.0,988.0,53.0,231.0,35,027
2565,7895.0,6616.0,108.0,965.0,3.0,0.0,69.0,90.0,44.0,35,028
2566,8911.0,3356.0,829.0,4330.0,0.0,0.0,271.0,33.0,92.0,35,029
2567,21247.0,7870.0,1809.0,2139.0,10.0,28.0,8431.0,107.0,573.0,35,031
2568,2278.0,88.0,827.0,79.0,0.0,0.0,1279.0,0.0,5.0,35,033
2569,23112.0,12363.0,2889.0,4969.0,280.0,0.0,2182.0,116.0,182.0,35,035
2570,3182.0,974.0,706.0,1289.0,12.0,0.0,108.0,23.0,68.0,35,037
2571,13035.0,8249.0,879.0,860.0,76.0,0.0,2512.0,58.0,370.0,35,039
2572,52504.0,39109.0,3597.0,5868.0,42.0,0.0,2903.0,178.0,697.0,35,043
2573,43582.0,25964.0,5163.0,4654.0,73.0,323.0,6234.0,46.0,1018.0,35,045
2574,63152.0,43667.0,5477.0,8407.0,131.0,0.0,3436.0,879.0,903.0,35,049
2575,5002.0,2196.0,1056.0,513.0,0.0,0.0,1177.0,6.0,54.0,35,053
2576,4036.0,1317.0,843.0,1628.0,0.0,0.0,194.0,0.0,46.0,40,107
2577,14644.0,7020.0,1664.0,5158.0,117.0,0.0,516.0,57.0,67.0,40,111
2578,18364.0,7978.0,2855.0,6652.0,163.0,0.0,558.0,0.0,154.0,40,113
2579,6260.0,2404.0,1217.0,2324.0,0.0,0.0,243.0,0.0,65.0,40,117
2580,31346.0,15115.0,1888.0,13843.0,60.0,75.0,110.0,0.0,135.0,40,119
2581,14234.0,6392.0,1623.0,5924.0,57.0,0.0,155.0,0.0,79.0,40,123
2582,26066.0,12589.0,2303.0,10262.0,3.0,0.0,420.0,0.0,392.0,40,125
2583,1377.0,374.0,401.0,502.0,0.0,0.0,84.0,0.0,8.0,40,129
2584,35208.0,19906.0,3391.0,10525.0,29.0,0.0,823.0,0.0,489.0,40,131
2585,15437.0,3586.0,1659.0,9223.0,79.0,0.0,776.0,0.0,97.0,40,135
2586,16607.0,7919.0,952.0,6763.0,29.0,0.0,301.0,24.0,498.0,40,137
2587,2794.0,1711.0,149.0,834.0,42.0,0.0,13.0,0.0,43.0,40,141
2588,253909.0,164365.0,4039.0,83645.0,88.0,9.0,595.0,26.0,621.0,40,143
2589,20376.0,13160.0,1034.0,5675.0,94.0,0.0,242.0,0.0,109.0,40,147
2590,4296.0,2448.0,463.0,1194.0,25.0,1.0,48.0,0.0,117.0,40,149
2591,7608.0,4083.0,676.0,2652.0,0.0,0.0,150.0,0.0,34.0,40,153
2592,7158.0,2842.0,642.0,1930.0,403.0,0.0,1310.0,0.0,31.0,41,001
2593,159330.0,72455.0,3251.0,71535.0,2249.0,5.0,7578.0,228.0,1519.0,41,005
2594,16019.0,7145.0,421.0,6487.0,514.0,5.0,1263.0,17.0,105.0,41,007
2595,19872.0,6377.0,444.0,10332.0,424.0,0.0,2039.0,9.0,171.0,41,009
2596,27819.0,1328.0,539.0,18668.0,1051.0,0.0,5388.0,31.0,626.0,41,011
2597,9998.0,2466.0,575.0,5095.0,165.0,0.0,1574.0,14.0,89.0,41,013
2598,10790.0,255.0,355.0,8162.0,43.0,0.0,1816.0,0.0,101.0,41,015
2599,77040.0,29311.0,2190.0,36429.0,784.0,0.0,7302.0,176.0,537.0,41,017
2600,46439.0,11318.0,508.0,26393.0,805.0,0.0,6467.0,74.0,661.0,41,019
2601,905.0,21.0,153.0,457.0,151.0,6.0,93.0,0.0,24.0,41,021
2602,3453.0,50.0,205.0,1052.0,696.0,0.0,1393.0,0.0,57.0,41,023
2603,3176.0,33.0,214.0,1569.0,492.0,0.0,744.0,0.0,83.0,41,025
2604,8892.0,2599.0,295.0,4678.0,256.0,0.0,871.0,27.0,160.0,41,027
2605,89690.0,31019.0,1253.0,48817.0,946.0,9.0,6822.0,192.0,387.0,41,029
2606,8395.0,944.0,428.0,5025.0,163.0,0.0,1707.0,27.0,74.0,41,031
2607,36606.0,8672.0,631.0,19579.0,1114.0,0.0,6173.0,39.0,223.0,41,033
2608,28376.0,11799.0,757.0,9029.0,1380.0,14.0,4283.0,45.0,741.0,41,035
2609,3533.0,176.0,241.0,1255.0,806.0,0.0,955.0,10.0,39.0,41,037
2610,154516.0,26883.0,1389.0,114874.0,674.0,16.0,8937.0,104.0,856.0,41,039
2611,21841.0,4899.0,397.0,13892.0,74.0,0.0,2379.0,0.0,105.0,41,041
2612,48290.0,17766.0,1057.0,24104.0,432.0,0.0,4091.0,67.0,657.0,41,043
2613,10059.0,3164.0,413.0,5268.0,375.0,0.0,676.0,0.0,160.0,41,045
2614,120474.0,49682.0,1752.0,62350.0,1308.0,0.0,4478.0,105.0,467.0,41,047
2615,334849.0,163283.0,4056.0,152283.0,8399.0,55.0,2916.0,193.0,1607.0,41,051
2616,727.0,15.0,32.0,403.0,123.0,7.0,120.0,0.0,19.0,41,055
2617,11075.0,275.0,313.0,8289.0,161.0,0.0,1783.0,5.0,212.0,41,057
2618,10785.0,5154.0,488.0,3219.0,133.0,18.0,1550.0,117.0,50.0,41,061
2619,3195.0,69.0,670.0,936.0,358.0,0.0,1119.0,0.0,31.0,41,063
2620,223040.0,114262.0,2767.0,99292.0,1630.0,13.0,3575.0,276.0,488.0,41,067
2621,669.0,19.0,50.0,237.0,97.0,0.0,257.0,1.0,8.0,41,069
2622,18961.0,10665.0,557.0,1231.0,6276.0,0.0,134.0,0.0,70.0,44,001
2623,70085.0,36930.0,1788.0,6627.0,22948.0,1.0,1206.0,17.0,399.0,44,003
2624,240886.0,149949.0,6597.0,25206.0,53870.0,155.0,2093.0,126.0,1297.0,44,007
2625,50220.0,14990.0,3877.0,6573.0,22109.0,83.0,1848.0,64.0,498.0,44,009
2626,545695.0,446293.0,6907.0,80084.0,6908.0,263.0,1139.0,193.0,1651.0,42,003
2627,28035.0,21466.0,979.0,2456.0,1904.0,55.0,810.0,21.0,286.0,42,005
2628,19930.0,693.0,714.0,4798.0,9935.0,541.0,2776.0,6.0,273.0,42,009
2629,156389.0,63799.0,9885.0,33789.0,40614.0,1343.0,5068.0,80.0,1326.0,42,011
2630,25084.0,8787.0,2456.0,3700.0,5864.0,531.0,3314.0,28.0,288.0,42,015
2631,240763.0,87775.0,10944.0,71682.0,64468.0,295.0,3467.0,107.0,1172.0,42,017
2632,56933.0,26855.0,1089.0,6769.0,17348.0,2488.0,1710.0,3.0,460.0,42,021
2633,2334.0,1187.0,203.0,314.0,225.0,49.0,239.0,0.0,20.0,42,023
2634,59380.0,14408.0,2029.0,24574.0,13109.0,1267.0,2806.0,47.0,731.0,42,027
2635,7982.0,737.0,778.0,6353.0,0.0,0.0,28.0,0.0,27.0,13,321
2636,3547.0,54.0,426.0,1492.0,493.0,11.0,974.0,0.0,87.0,16,035
2637,10885.0,5626.0,566.0,3852.0,68.0,0.0,599.0,8.0,142.0,16,039
2638,6822.0,2077.0,259.0,2929.0,84.0,16.0,1161.0,0.0,249.0,16,045
2639,8825.0,3759.0,1661.0,2456.0,148.0,25.0,623.0,0.0,97.0,16,051
2640,64475.0,34173.0,1746.0,23377.0,492.0,9.0,3936.0,68.0,510.0,16,055
2641,1649.0,24.0,87.0,662.0,345.0,17.0,452.0,0.0,46.0,16,061
2642,7456.0,1402.0,252.0,5278.0,94.0,7.0,313.0,0.0,92.0,16,067
2643,1715.0,121.0,973.0,426.0,64.0,0.0,92.0,0.0,39.0,16,071
2644,2693.0,1111.0,248.0,1101.0,24.0,1.0,144.0,0.0,21.0,16,077
2645,31758.0,16039.0,1174.0,12335.0,658.0,32.0,1104.0,54.0,268.0,16,083
2646,27199.0,16207.0,1826.0,8362.0,71.0,0.0,297.0,20.0,192.0,17,001
2647,6359.0,2446.0,1829.0,1704.0,29.0,0.0,176.0,0.0,67.0,17,005
2648,13801.0,9865.0,1805.0,1671.0,143.0,0.0,77.0,10.0,112.0,17,011
2649,5068.0,3165.0,549.0,1117.0,20.0,7.0,109.0,0.0,73.0,17,017
2650,13977.0,9812.0,1520.0,2391.0,0.0,0.0,131.0,0.0,103.0,17,021
2651,14596.0,8086.0,2395.0,3572.0,24.0,11.0,279.0,0.0,112.0,17,027
2652,7704.0,4239.0,1601.0,1567.0,0.0,0.0,175.0,0.0,96.0,17,033
2653,6732.0,4797.0,926.0,915.0,0.0,0.0,38.0,12.0,27.0,17,039
2654,344314.0,290603.0,2986.0,47011.0,186.0,42.0,100.0,42.0,1284.0,17,043
2655,13856.0,6451.0,2348.0,4531.0,1.0,0.0,374.0,0.0,65.0,17,049
2656,16207.0,6579.0,1519.0,7590.0,26.0,0.0,398.0,0.0,26.0,17,055
2657,4984.0,2793.0,955.0,1028.0,21.0,0.0,164.0,0.0,9.0,17,061
2658,3366.0,1373.0,1269.0,501.0,0.0,0.0,190.0,0.0,14.0,17,065
2659,3028.0,1910.0,731.0,291.0,2.0,0.0,65.0,0.0,27.0,17,071
2660,24208.0,8326.0,1592.0,13607.0,54.0,0.0,518.0,8.0,31.0,17,077
2661,16126.0,8668.0,2668.0,4235.0,33.0,0.0,388.0,3.0,89.0,17,121
2662,5619.0,2552.0,892.0,2036.0,0.0,0.0,97.0,0.0,24.0,17,127
2663,13576.0,5977.0,3138.0,4108.0,13.0,0.0,213.0,9.0,91.0,17,133
2664,6043.0,3239.0,871.0,1603.0,0.0,28.0,185.0,0.0,117.0,17,139
2665,73519.0,52082.0,2823.0,17922.0,99.0,2.0,220.0,6.0,110.0,17,143
2666,6258.0,3338.0,732.0,1901.0,0.0,0.0,211.0,0.0,57.0,17,149
2667,2435.0,1498.0,408.0,370.0,27.0,0.0,111.0,0.0,2.0,17,155
2668,60607.0,49453.0,1646.0,8892.0,30.0,6.0,72.0,6.0,276.0,17,161
2669,10140.0,5064.0,921.0,3923.0,0.0,8.0,164.0,0.0,21.0,17,165
2670,1973.0,990.0,461.0,465.0,4.0,0.0,47.0,0.0,3.0,17,171
2671,19741.0,12918.0,2745.0,3178.0,219.0,0.0,484.0,30.0,53.0,17,177
2672,31013.0,18840.0,2502.0,9158.0,38.0,0.0,303.0,0.0,26.0,17,183
2673,6020.0,2345.0,1626.0,1789.0,29.0,0.0,199.0,2.0,28.0,17,189
2674,6040.0,3543.0,1187.0,1042.0,5.0,0.0,176.0,0.0,78.0,17,193
2675,27937.0,8002.0,1220.0,18198.0,37.0,15.0,389.0,6.0,17.0,17,199
2676,3217.0,1561.0,741.0,827.0,6.0,4.0,47.0,0.0,5.0,19,001
2677,5196.0,2064.0,1119.0,1695.0,3.0,0.0,240.0,0.0,45.0,19,007
2678,10306.0,5619.0,2092.0,1968.0,102.0,0.0,308.0,4.0,142.0,19,011
2679,9680.0,5701.0,2326.0,1309.0,59.0,0.0,203.0,0.0,44.0,19,017
2680,7584.0,4114.0,949.0,2407.0,34.0,0.0,47.0,0.0,11.0,19,021
2681,8651.0,4648.0,1528.0,2242.0,99.0,14.0,34.0,9.0,29.0,19,027
2682,19452.0,13761.0,2136.0,3298.0,27.0,0.0,142.0,0.0,34.0,19,033
2683,3950.0,1155.0,938.0,1433.0,8.0,0.0,285.0,14.0,83.0,19,039
2684,7563.0,3230.0,2420.0,1172.0,108.0,0.0,542.0,14.0,45.0,19,043
2685,35383.0,20091.0,2813.0,11966.0,6.0,67.0,122.0,22.0,214.0,19,049
2686,6915.0,3615.0,2289.0,606.0,60.0,0.0,216.0,10.0,65.0,19,055
2687,14644.0,8249.0,2753.0,3155.0,27.0,0.0,273.0,2.0,112.0,19,099
2688,8186.0,3684.0,2904.0,1016.0,54.0,0.0,410.0,32.0,45.0,19,105
2689,6575.0,3328.0,1721.0,1267.0,139.0,0.0,86.0,0.0,17.0,19,109
2690,4343.0,2053.0,1184.0,928.0,10.0,0.0,101.0,0.0,21.0,19,115
2691,6619.0,2699.0,2271.0,1267.0,26.0,0.0,203.0,0.0,73.0,19,121
2692,13532.0,8206.0,2661.0,2320.0,16.0,0.0,219.0,0.0,53.0,19,125
2693,4472.0,2112.0,1647.0,549.0,12.0,0.0,113.0,0.0,39.0,19,131
2694,4479.0,2541.0,701.0,1042.0,57.0,0.0,33.0,0.0,38.0,19,137
2695,12592.0,5961.0,2028.0,928.0,67.0,0.0,3288.0,246.0,66.0,35,055
2696,1404.0,851.0,325.0,183.0,0.0,0.0,45.0,0.0,0.0,35,059
2697,26456.0,18378.0,2956.0,2294.0,106.0,0.0,1943.0,193.0,457.0,35,061
2698,5039.0,1675.0,614.0,2324.0,281.0,0.0,56.0,0.0,52.0,38,003
2699,2265.0,131.0,1184.0,770.0,148.0,8.0,9.0,0.0,12.0,38,005
2700,2876.0,19.0,788.0,1751.0,203.0,13.0,74.0,0.0,15.0,38,009
2701,1323.0,670.0,314.0,317.0,0.0,0.0,0.0,0.0,4.0,38,011
2702,39805.0,25960.0,2638.0,10192.0,151.0,21.0,78.0,8.0,310.0,38,015
2703,77027.0,32486.0,2457.0,39932.0,604.0,23.0,105.0,0.0,570.0,38,017
2704,2127.0,50.0,899.0,869.0,232.0,1.0,37.0,0.0,28.0,38,021
2705,1700.0,200.0,821.0,585.0,39.0,0.0,17.0,0.0,34.0,38,025
2706,1046.0,560.0,145.0,279.0,14.0,5.0,0.0,0.0,22.0,38,027
2707,1483.0,621.0,261.0,515.0,13.0,0.0,18.0,0.0,33.0,38,031
2708,814.0,506.0,191.0,95.0,5.0,0.0,0.0,0.0,14.0,38,033
2709,1082.0,47.0,627.0,229.0,136.0,10.0,7.0,0.0,8.0,38,037
2710,1031.0,15.0,302.0,436.0,165.0,0.0,4.0,0.0,90.0,38,039
2711,1123.0,485.0,213.0,344.0,41.0,12.0,6.0,0.0,15.0,38,043
2712,1869.0,21.0,527.0,949.0,253.0,8.0,40.0,0.0,43.0,38,045
2713,2562.0,90.0,1034.0,1046.0,228.0,0.0,94.0,0.0,64.0,38,049
2714,1292.0,35.0,352.0,593.0,267.0,0.0,4.0,0.0,9.0,38,051
2715,4372.0,2078.0,1033.0,1073.0,47.0,34.0,0.0,0.0,21.0,38,055
2716,3663.0,150.0,2081.0,1282.0,37.0,48.0,2.0,0.0,63.0,38,057
2717,3570.0,878.0,1188.0,1385.0,19.0,10.0,38.0,0.0,26.0,38,061
2718,743.0,66.0,415.0,141.0,0.0,92.0,2.0,0.0,27.0,38,065
2719,3169.0,955.0,903.0,890.0,304.0,1.0,54.0,0.0,32.0,38,067
2720,4903.0,2197.0,706.0,1604.0,77.0,1.0,15.0,0.0,223.0,38,071
2721,2380.0,18.0,627.0,1272.0,389.0,0.0,32.0,0.0,40.0,38,073
2722,6806.0,1607.0,1404.0,3189.0,344.0,0.0,54.0,0.0,108.0,38,077
2723,4402.0,85.0,1292.0,2685.0,246.0,13.0,49.0,0.0,22.0,38,079
2724,684.0,16.0,368.0,238.0,42.0,7.0,6.0,0.0,7.0,38,083
2725,1107.0,21.0,869.0,106.0,56.0,3.0,17.0,0.0,12.0,38,085
2726,12635.0,6505.0,918.0,4711.0,59.0,34.0,35.0,0.0,223.0,38,089
2727,804.0,12.0,309.0,330.0,103.0,0.0,0.0,0.0,38.0,38,091
2728,1104.0,18.0,228.0,782.0,68.0,4.0,0.0,0.0,4.0,38,095
